numTreatments,instCode,journals,dois,country,name,type,country_name,region
1,MZR,ZooKeys,10.3897/zookeys.524.5990,,,,,
2,BMCP,ZooKeys,10.3897/zookeys.524.5990,,,,,
34,RWC,ZooKeys,10.3897/zookeys.524.6105;10.3897/zookeys.573.7878;10.3897/zookeys.573.7830;10.3897/zookeys.573.7016,,,,,
49,LFC,ZooKeys,10.3897/zookeys.524.6105;10.3897/zookeys.573.7878;10.3897/zookeys.581.8014;10.3897/zookeys.593.8412;10.3897/zookeys.610.9361;10.3897/zookeys.573.7016,,,,,
1,DZRJ,ZooKeys,10.3897/zookeys.526.6154,,,,,
2,BIO,ZooKeys,10.3897/zookeys.527.6087,,University of the Basque Country (UPV/EHU),HERBARIUM,,
10,JBSC,ZooKeys,10.3897/zookeys.527.6087,,,,,
8,VABC,ZooKeys,10.3897/zookeys.527.6087,,,,,
6,EHMC,ZooKeys,10.3897/zookeys.527.6087,,,,,
1,TTUZ,ZooKeys,10.3897/zookeys.528.6001,,,,,
1,TH,ZooKeys,10.3897/zookeys.529.6139,,,,,
2,JUO,ZooKeys,10.3897/zookeys.529.6139;10.3897/zookeys.564.6560,,,,,
21,MNHP,ZooKeys,10.3897/zookeys.530.6047,US,Princeton University,,United States,GN
45,BOR/MOL,ZooKeys,10.3897/zookeys.531.6097,,,,,
5,IBSI-Ara,ZooKeys;Zoosystematics and Evolution,10.3897/zookeys.532.6078;10.3897/zse.96.55210,,,,,
1,CREAN,ZooKeys,10.3897/zookeys.532.6078,,,,,
2,RHTC,ZooKeys,10.3897/zookeys.532.6587,,,,,
2,ACMT,ZooKeys,10.3897/zookeys.532.6587,,,,,
1,CHUX,ZooKeys,10.3897/zookeys.534.6019,,,,,
5,LBP,ZooKeys,10.3897/zookeys.534.6169;10.3897/zookeys.634.9917,,,,,
3,PMJ,ZooKeys,10.3897/zookeys.537.6090,DE,Phyletisches Museum,,Germany,GN
1,CISEC,ZooKeys,10.3897/zookeys.537.6090,,,,,
1,LIPI (Indonesian Institute of Science),ZooKeys,10.3897/zookeys.539.6541,,,,,
2,MNHNCL,ZooKeys,10.3897/zookeys.539.6157;10.3897/zookeys.555.6011,CL,Museo Nacional de Historia Natural de Chile,MUSEUM,Chile,GS
2,Muséum national d’Histoire naturelle (MNHN),ZooKeys,10.3897/zookeys.539.6664,,,,,
3,AN,ZooKeys,10.3897/zookeys.541.6297,,,,,
2,CXMNC,ZooKeys,10.3897/zookeys.547.9698,,,,,
8,SYSBM,ZooKeys;Journal of Hymenoptera Research,10.3897/zookeys.615.9964;10.3897/zookeys.565.6304;10.3897/zookeys.1008.58854;10.3897/jhr.82.62148,,,,,
6,LGBC,Deutsche Entomologische Zeitschrift,10.3897/dez.63.6615,,,,,
1,RUMF,Deutsche Entomologische Zeitschrift,10.3897/dez.63.7178,JP,University museum (Fujukan),MUSEUM,Japan,GN
1,CG,Deutsche Entomologische Zeitschrift,10.3897/dez.63.6625,BR,Embrapa Collection of Fungi of Invertebrates,,Brazil,GS
1,Museum National d’Histoire Naturelle,PhytoKeys,10.3897/phytokeys.71.9203,,,,,
1,Royal University of Phnom Penh,PhytoKeys,10.3897/phytokeys.71.9203,,,,,
1,UMT,ZooKeys,10.3897/zookeys.859.33284,ZW,Mutare Museum,HERBARIUM,Zimbabwe,GS
10,JDM,ZooKeys,10.3897/zookeys.700.11784,,,,,
2,IBSS,ZooKeys,10.3897/zookeys.692.12062,,,,,
1,ACESSD,ZooKeys,10.3897/zookeys.691.13174,,,,,
1,JMLC,ZooKeys,10.3897/zookeys.690.13751,,,,,
2,TGPC,ZooKeys,10.3897/zookeys.688.13632,,,,,
2,SAEON,ZooKeys,10.3897/zookeys.676.12987,,,,,
2,MEPN,ZooKeys,10.3897/zookeys.673.12108;10.3897/zookeys.1036.62034,,,,,
1,MHNL,ZooKeys,10.3897/zookeys.670.11839,FR,Musee Guimet d'Histoire Naturelle de Lyon,,France,GN
1,UBDC,ZooKeys,10.3897/zookeys.669.12608,,,,,
1,MPUJ,ZooKeys,10.3897/zookeys.668.11489,,,,,
1,UARC-IC,ZooKeys,10.3897/zookeys.668.11489,,,,,
2,USCO,ZooKeys,10.3897/zookeys.668.11347,,,,,
4,cHay,ZooKeys,10.3897/zookeys.664.11881,,,,,
8,cRou,ZooKeys,10.3897/zookeys.664.11881,,,,,
2,SWIMS,ZooKeys,10.3897/zookeys.662.11908,,,,,
2,BITS,ZooKeys,10.3897/zookeys.656.11676;10.3897/zookeys.663.11635,,,,,
1,CLHC,ZooKeys,10.3897/zookeys.656.11676,,,,,
1,CJYT,ZooKeys,10.3897/zookeys.656.11676,,,,,
1,CCWI,ZooKeys,10.3897/zookeys.656.11676,,,,,
1,CCZC,ZooKeys,10.3897/zookeys.656.11676,,,,,
11,Tas,ZooKeys,10.3897/zookeys.652.12035,,,,,
1,FDS,ZooKeys,10.3897/zookeys.651.10336,,,,,
1,MCN-AM,ZooKeys,10.3897/zookeys.642.10401,,,,,
1,SLPC,ZooKeys,10.3897/zookeys.637.11001,,,,,
14,DNUE,Journal of Hymenoptera Research,10.3897/jhr.75.47006,,,,,
3,NIAS,Journal of Hymenoptera Research,10.3897/jhr.75.47006,,,,,
1,EMTU,ZooKeys,10.3897/zookeys.899.46933,,,,,
2,RCNM,ZooKeys,10.3897/zookeys.917.39270,,,,,
16,DTC,Evolutionary Systematics,10.3897/evolsyst.1.14969,,,,,
3,CFMR,MycoKeys,10.3897/mycokeys.40.28700,US,"U.S. Forest Service, NRS, Center for Forest Mycology Research",HERBARIUM,United States,GN
10,KUMCC,MycoKeys,10.3897/mycokeys.51.32272;10.3897/mycokeys.43.29365,,,,,
1,RCSO,Nota Lepidopterologica,10.3897/nl.38.5058,,,,,
1,RCNP,Nota Lepidopterologica,10.3897/nl.38.5058,,,,,
2,JCK,Nota Lepidopterologica,10.3897/nl.40.14528,,,,,
2,PGC,Nota Lepidopterologica,10.3897/nl.40.14528,US,The Petersburg Garden Club,,United States,GN
1,CJ,Nota Lepidopterologica,10.3897/nl.43.48404,EC,"Centro Jambatu de Investigación y Conservación de Anfibios, Fundación Otonga",OTHER_INSTITUTIONAL_TYPE,Ecuador,GS
1,CF,Nota Lepidopterologica,10.3897/nl.43.48404,,,,,
2,ZUBM,ZooKeys,10.3897/zookeys.545.6111,,,,,
3,BDN,ZooKeys,10.3897/zookeys.545.6000;10.3897/zookeys.634.10323,,,,,
1,BAQ,ZooKeys,10.3897/zookeys.547.9375,,,,,
1,YIAU,ZooKeys,10.3897/zookeys.549.6939,,,,,
1,JAZM,ZooKeys,10.3897/zookeys.549.6939,,,,,
1,"Acarological Collection, Institute of Science and High Technology and Environmental Sciences, Graduate University of Advanced Technology, Kerman, Iran (ACISTE)",ZooKeys,10.3897/zookeys.549.7435,,,,,
1,ACISTE,ZooKeys,10.3897/zookeys.549.7435,,,,,
1,SBSHKU,ZooKeys,10.3897/zookeys.551.6686,,,,,
3,ERC,ZooKeys,10.3897/zookeys.552.6096,,,,,
1,IEZU,ZooKeys,10.3897/zookeys.552.6096,,,,,
4,JBCB,ZooKeys,10.3897/zookeys.553.6576,,,,,
1,Museum Zoologicum Bogoriense (MZB),ZooKeys,10.3897/zookeys.554.6306,,,,,
2,CESC,ZooKeys,10.3897/zookeys.558.6671,,,,,
2,HAASM,ZooKeys,10.3897/zookeys.559.6076,,,,,
2,ICCC,ZooKeys,10.3897/zookeys.559.6812,,,,,
1,OK,ZooKeys,10.3897/zookeys.564.6560,,,,,
4,PPI,ZooKeys,10.3897/zookeys.565.6877,TW,National Pingtung University of Science and Technology,HERBARIUM,"Taiwan, Province of China",GN
4,IPNA-CSIC,Subterranean Biology,10.3897/subtbiol.35.52583;10.3897/subtbiol.34.50231;10.3897/subtbiol.38.61733,,,,,
1,CEL,ZooKeys,10.3897/zookeys.571.6894,US,University of Illinois,HERBARIUM,United States,GN
1,ASIZCR,ZooKeys,10.3897/zookeys.571.6894,,,,,
1,Mg,ZooKeys,10.3897/zookeys.571.6894,CN,Museum of Zoology,,China,GS
1,NPUST,ZooKeys,10.3897/zookeys.571.6894,,,,,
1,CCER,ZooKeys,10.3897/zookeys.571.7341,,,,,
1,ILMD,ZooKeys,10.3897/zookeys.571.7341,,,,,
2,VM,ZooKeys,10.3897/zookeys.572.6763,CZ,"Muzeum regionu Valašsko, p. o. (Museum of the Moravian Wallachia region, state funded organisation)",HERBARIUM,Czechia,GN
4,MM,ZooKeys,10.3897/zookeys.572.6763;10.3897/zookeys.636.10592,FR,University of Montpellier,,France,GN
2,MR,ZooKeys,10.3897/zookeys.572.6763,,,,,
2,MZ,ZooKeys,10.3897/zookeys.572.6763,,"Museum of the Earth, Polish Academy of Sciences",,,
1,LD,ZooKeys,10.3897/zookeys.572.6763,,,,,
4,PSWC,ZooKeys,10.3897/zookeys.572.7177;10.3897/zookeys.616.9532,,,,,
3,EJNU,ZooKeys,10.3897/zookeys.574.6129,,,,,
2,LTZU,ZooKeys,10.3897/zookeys.574.6129,,,,,
7,JSPC,ZooKeys,10.3897/zookeys.577.7301,CZ,J. Rusek Collection,,Czechia,GN
3,WSKC,ZooKeys,10.3897/zookeys.577.7301,,,,,
4,IBER,ZooKeys,10.3897/zookeys.577.7301,,,,,
2,PTLC,ZooKeys,10.3897/zookeys.577.7301,,,,,
2,ZKZC,ZooKeys,10.3897/zookeys.577.7301,,,,,
2,CSE,ZooKeys,10.3897/zookeys.577.7301,,,,,
1,NoFC,ZooKeys,10.3897/zookeys.581.8014,,,,,
1,SVK,ZooKeys,10.3897/zookeys.584.8171,,,,,
3,MRGC,ZooKeys,10.3897/zookeys.584.8065,,,,,
2,ANSES/LSV,ZooKeys,10.3897/zookeys.584.8065,,,,,
6,PCDH,ZooKeys,10.3897/zookeys.587.7961,,,,,
2,PCLB,ZooKeys,10.3897/zookeys.587.7961,,,,,
3,CHNUFPI,ZooKeys,10.3897/zookeys.589.7951,,,,,
2,MUN,ZooKeys,10.3897/zookeys.593.8412,,,,,
2,Museo Ecuatoriano de Ciencias Naturales,ZooKeys,10.3897/zookeys.593.8063,,,,,
27,Natural History Museum,ZooKeys,10.3897/zookeys.594.8623;10.3897/zookeys.593.8511,,,,,
10,Jacksonville State University,ZooKeys,10.3897/zookeys.594.8623,,,,,
1,CPM,ZooKeys,10.3897/zookeys.594.8768,,Christoffel Park Museum,,,
2,CBWX,ZooKeys,10.3897/zookeys.595.7569,,,,,
5,SHEM,ZooKeys,10.3897/zookeys.595.7569;10.3897/zookeys.604.8203;10.3897/zookeys.604.9049;10.3897/zookeys.598.7983,,,,,
1,MNHAH,ZooKeys,10.3897/zookeys.596.8525,JP,"Museum of Nature and Human Activities, Hyogo",MUSEUM,Japan,GN
2,National Marine Fisheries Service,ZooKeys,10.3897/zookeys.596.8217,,,,,
4,KAU,ZooKeys,10.3897/zookeys.597.7520,,,,,
4,JBC,ZooKeys,10.3897/zookeys.597.7520,MX,Francisco Javier Clavijero Botanic Garden,,Mexico,GS
1,FAIC,ZooKeys,10.3897/zookeys.598.8064,,,,,
1,ZM–CBSU,ZooKeys,10.3897/zookeys.598.8064,,,,,
3,Museum of Zoology,ZooKeys,10.3897/zookeys.614.9368,,,,,
3,University of British Columbia,ZooKeys,10.3897/zookeys.614.9368,,,,,
3,"Museum of Zoology, Pontificia Universidad Católica, Quito, Ecuador (QCAZ)",ZooKeys,10.3897/zookeys.614.9368,,,,,
3,"Spencer Entomological Collection at the Beaty Biodiversity Museum, University of British Columbia(UBC-SEM)",ZooKeys,10.3897/zookeys.614.9368,,,,,
1,CSBD,ZooKeys,10.3897/zookeys.622.9155,,,,,
7,Davis Mountains State Park,ZooKeys,10.3897/zookeys.625.9891,,,,,
1,CMNP,PhytoKeys,10.3897/phytokeys.151.49833,,,,,
10,SEPBOP,ZooKeys,10.3897/zookeys.825.32271,,,,,
4,MRACT,ZooKeys,10.3897/zookeys.901.39432,,,,,
4,HOWP,ZooKeys,10.3897/zookeys.933.48771,,,,,
5,UNIANDES,ZooKeys,10.3897/zookeys.937.51361,,,,,
1,UKMMZ,Zoosystematics and Evolution,10.3897/zse.96.50744,,,,,
1,Royal Saskatchewan Museum,Journal of Hymenoptera Research,10.3897/jhr.77.53704,,,,,
2,ACG,Journal of Hymenoptera Research,10.3897/jhr.77.50577,,,,,
2,JICA,Journal of Hymenoptera Research,10.3897/jhr.77.50577,US,"DOI/NPS, Jimmy Carter National Historic Site",,United States,GN
1,NCA,ZooKeys,10.3897/zookeys.944.49921,,,,,
1,UBDM,ZooKeys,10.3897/zookeys.946.51780,,,,,
1,NHW,ZooKeys,10.3897/zookeys.951.53814,,,,,
1,ANHRT,ZooKeys,10.3897/zookeys.951.53814,,,,,
2,QAU,ZooKeys,10.3897/zookeys.953.49557,,,,,
1,KBG,PhytoKeys,10.3897/phytokeys.157.32729,JP,Kyoto Botanical Garden,,Japan,GN
4,UFTC,ZooKeys,10.3897/zookeys.963.55843;10.3897/zookeys.1000.59219,,,,,
1,CEFUDFJC,ZooKeys,10.3897/zookeys.963.55843,,,,,
2,SMN,Deutsche Entomologische Zeitschrift,10.3897/dez.67.53199,CN,Simao District National Medical and Pharmaceutical Institute,HERBARIUM,China,GS
2,MCSN,Deutsche Entomologische Zeitschrift,10.3897/dez.67.53199,IT,"Museo Civico di Storia Naturale, Verona",,Italy,GN
5,PKU,ZooKeys,10.3897/zookeys.712.14955,,,,,
6,NHMV,ZooKeys,10.3897/zookeys.684.13383;10.3897/zookeys.615.9179,DE,Müritzeum gGmbH / Naturhistorische Landessammlungen für Mecklenburg-Vorpommern,,Germany,GN
2,EMU,ZooKeys,10.3897/zookeys.671.9081,US,"Eastern Michigan University, T. L. Hankinson Vertebrate Museum",UNIVERSITY_COLLEGE,United States,GN
3,ECO-CHZ,ZooKeys,10.3897/zookeys.671.12052,,,,,
2,HUNAU,ZooKeys,10.3897/zookeys.668.11896;10.3897/zookeys.609.8288,,,,,
4,CNIABM,ZooKeys,10.3897/zookeys.667.6080,,,,,
2,SAC,ZooKeys,10.3897/zookeys.663.11320,IN,"St. Albert's College (Autonomous) Kochi, India",,India,GS
1,DCS,ZooKeys,10.3897/zookeys.663.11320,,,,,
1,Museum Zoologicum Bogoriense,ZooKeys,10.3897/zookeys.660.11847,,,,,
1,MNZTPT,ZooKeys,10.3897/zookeys.658.11227,,,,,
3,NMMU,ZooKeys,10.3897/zookeys.657.11623,,,,,
4,KYUN,ZooKeys,10.3897/zookeys.651.11235,,,,,
2,South African Museum,ZooKeys,10.3897/zookeys.640.10334,,,,,
1,MUZ-UV,ZooKeys,10.3897/zookeys.640.10911,,,,,
3,Tullie House Museum,ZooKeys,10.3897/zookeys.639.10893,,,,,
8,BZL,ZooKeys,10.3897/zookeys.639.10893,,,,,
7,ZSSM,ZooKeys,10.3897/zookeys.639.10893,,,,,
5,SYKE,ZooKeys,10.3897/zookeys.639.10893,,,,,
3,UMC,ZooKeys,10.3897/zookeys.973.54026,,,,,
3,RCEF,MycoKeys,10.3897/mycokeys.73.56905,,,,,
1,GBG,PhytoKeys,10.3897/phytokeys.162.52174,SE,Gothenburg Botanical Garden,BOTANICAL_GARDEN,Sweden,GN
4,NMNL,ZooKeys,10.3897/zookeys.974.54794,NL,Natuurmuseum Nijmegen e.o.,HERBARIUM,Netherlands,GN
1,DMC,PhytoKeys,10.3897/phytokeys.162.55550,,,,,
1,Guizhou Normal University,ZooKeys,10.3897/zookeys.637.10202,,,,,
1,FSJF,ZooKeys,10.3897/zookeys.636.10571,,,,,
3,ZM-CBSU,ZooKeys,10.3897/zookeys.636.10571;10.3897/zookeys.579.7665;10.3897/zookeys.572.7377,,,,,
3,SYUG,ZooKeys,10.3897/zookeys.635.9915,,,,,
3,National Museum of Natural History,ZooKeys,10.3897/zookeys.635.10535,,,,,
4,Smithsonian Institution,ZooKeys,10.3897/zookeys.635.10535;10.3897/zookeys.623.10018,,,,,
6,FJIQBC,ZooKeys,10.3897/zookeys.634.10236;10.3897/zookeys.996.54187,,,,,
1,Queen Victoria Museum and Art Gallery,ZooKeys,10.3897/zookeys.632.10657,,,,,
1,"Queen Victoria Museum and Art Gallery, Launceston, Tasmania(QVMAG)",ZooKeys,10.3897/zookeys.632.10657,,,,,
1,AUZM,ZooKeys,10.3897/zookeys.632.10130,,,,,
3,Muséum National d'Histoire Naturelle,ZooKeys,10.3897/zookeys.632.9652,,,,,
6,Universidade Federal do Paraná,ZooKeys,10.3897/zookeys.631.10718,,,,,
3,Department of Entomology,ZooKeys,10.3897/zookeys.629.10121,,,,,
4,Agriculture and Agri-Food Canada,ZooKeys,10.3897/zookeys.629.10121,,,,,
3,Islamic Azad University,ZooKeys,10.3897/zookeys.629.10121,,,,,
2,UNALM,ZooKeys,10.3897/zookeys.628.9805,,,,,
1,Universidad de Costa Rica,ZooKeys,10.3897/zookeys.628.9805,,,,,
1,MTU,ZooKeys,10.3897/zookeys.626.7485,,,,,
1,VTEC,ZooKeys,10.3897/zookeys.626.9681,,,,,
3,South China Agricultural University,ZooKeys,10.3897/zookeys.625.9846,,,,,
4,South China Agricultural University(SCAU),ZooKeys,10.3897/zookeys.625.9846;10.3897/zookeys.564.6819,,,,,
3,Anhui University(ANU),ZooKeys,10.3897/zookeys.625.9846,,,,,
4,Anhui University,ZooKeys,10.3897/zookeys.625.9846,,,,,
1,University of New Mexico,ZooKeys,10.3897/zookeys.623.10018,,,,,
1,The Museum of Southwestern Biology,ZooKeys,10.3897/zookeys.623.10018,,,,,
1,MIAvH,ZooKeys,10.3897/zookeys.623.9677,,,,,
2,OCSD,ZooKeys,10.3897/zookeys.622.9411,,,,,
2,CSD-EMTS,ZooKeys,10.3897/zookeys.622.9411,,,,,
1,MCCF,ZooKeys,10.3897/zookeys.621.9662,,,,,
1,Royal Belgian Institute of Natural Sciences,ZooKeys,10.3897/zookeys.621.9725,,,,,
15,Zoological Museum,ZooKeys,10.3897/zookeys.619.10043,,,,,
15,Muséum,ZooKeys,10.3897/zookeys.619.10043,,,,,
19,Naturalis Biodiversity Center,ZooKeys,10.3897/zookeys.619.10043;10.3897/zookeys.606.9310,,,,,
15,University of Copenhagen,ZooKeys,10.3897/zookeys.619.10043,,,,,
15,University of Tokyo,ZooKeys,10.3897/zookeys.619.10043,,,,,
3,Museum of Comparative Zoology,ZooKeys,10.3897/zookeys.618.9692,,,,,
1,Florida Museum of Natural History,ZooKeys,10.3897/zookeys.617.9893,,,,,
2,CDW,ZooKeys,10.3897/zookeys.615.9179,,,,,
5,ASLAR,ZooKeys,10.3897/zookeys.615.9530,,,,,
1,"Geoscience Museum, University of Göttingen, Germany(GMG)",ZooKeys,10.3897/zookeys.614.9283,,,,,
1,GMG,ZooKeys,10.3897/zookeys.614.9283,,,,,
1,SMRC,ZooKeys,10.3897/zookeys.614.8346,,,,,
2,Universidade de Brasília,ZooKeys,10.3897/zookeys.612.7851,,,,,
1,CDH,ZooKeys,10.3897/zookeys.611.9058,,,,,
1,ITSZ,ZooKeys,10.3897/zookeys.610.8605,,,,,
6,DLC,ZooKeys,10.3897/zookeys.610.9361,US,Duke Lemur Center,,United States,GN
1,Osaka Prefecture University,ZooKeys,10.3897/zookeys.609.8288,,,,,
1,"Institute of Zoology, Chinese Academy of Sciences",ZooKeys,10.3897/zookeys.609.9327,,,,,
1,NTUC,ZooKeys,10.3897/zookeys.609.9327,TW,National Taiwan University,,"Taiwan, Province of China",GN
3,MCWNU,ZooKeys,10.3897/zookeys.609.8250,,,,,
2,NHLRU,ZooKeys,10.3897/zookeys.980.54100,,,,,
5,ZRCBUU,ZooKeys,10.3897/zookeys.980.54100,,,,,
1,HKU,Journal of Hymenoptera Research,10.3897/jhr.79.55832,CN,The University of Hong Kong,HERBARIUM,China,GS
2,FSCV,Journal of Hymenoptera Research,10.3897/jhr.79.56839;10.3897/jhr.79.57887,,,,,
1,IMBIV,PhytoKeys,10.3897/phytokeys.164.54504,,,,,
10,NYNU,MycoKeys,10.3897/mycokeys.74.53433;10.3897/mycokeys.75.57192;10.3897/mycokeys.77.60077,,,,,
1,CICC,MycoKeys,10.3897/mycokeys.74.53433,CN,China Center for Industrial Culture Collection,,China,GS
10,PDD,MycoKeys,10.3897/mycokeys.74.57824;10.3897/mycokeys.80.64435,NZ,Manaaki Whenua - Landcare Research,HERBARIUM,New Zealand,GN
3,LMNH,Nota Lepidopterologica,10.3897/nl.43.54916,FR,Museum d'Histoire naturelle,,France,GN
3,RCMN,Nota Lepidopterologica,10.3897/nl.43.54916,,,,,
18,MNHA,ZooKeys,10.3897/zookeys.990.55542,,,,,
1,LEUNA,ZooKeys,10.3897/zookeys.989.53018,,,,,
1,SFC,MycoKeys,10.3897/mycokeys.75.53673,CN,Laboratory of Fishes,,China,GS
2,PNN,ZooKeys,10.3897/zookeys.988.49627,,,,,
1,"Museo Nacional de Ciencias Naturales, Madrid, Spain",ZooKeys,10.3897/zookeys.987.51366,,,,,
2,DOL,ZooKeys,10.3897/zookeys.987.51366,,,,,
2,ICML–EMUCOP,ZooKeys,10.3897/zookeys.987.52906,,,,,
1,MInRB,ZooKeys,10.3897/zookeys.984.52252,,,,,
1,SEM-CAS,ZooKeys,10.3897/zookeys.991.47725,,,,,
1,HSN,PhytoKeys,10.3897/phytokeys.159.56109,,,,,
24,RIFID,ZooKeys,10.3897/zookeys.995.55981;10.3897/zookeys.1028.61018,,,,,
1,AC,Subterranean Biology,10.3897/subtbiol.36.54034,US,Amherst College,UNIVERSITY_COLLEGE,United States,GN
1,DBAULL,Subterranean Biology,10.3897/subtbiol.36.55090,,,,,
4,MEL,PhytoKeys;MycoKeys,10.3897/phytokeys.151.51909;10.3897/mycokeys.80.64435,NI,Museo Entomologico de Leon,MUSEUM_HERBARIUM_PRIVATE_NON_PROFIT,Nicaragua,GS
1,MISC,PhytoKeys,10.3897/phytokeys.167.55107,,,,,
1,PEPP,PhytoKeys,10.3897/phytokeys.167.55107,,,,,
1,MPC,ZooKeys,10.3897/zookeys.999.53130,,"Monterey Peninsula College, Life Science Museum",,,
1,KKC,ZooKeys,10.3897/zookeys.999.53130,,,,,
14,SMNE,ZooKeys,10.3897/zookeys.999.58747,,,,,
1,GU,PhytoKeys,10.3897/phytokeys.169.58107,US,"USDA/ARS, Gardens Unit",,United States,GN
1,AAFB,PhytoKeys,10.3897/phytokeys.169.58107,,,,,
1,KKIC,ZooKeys,10.3897/zookeys.997.34935,,,,,
1,DNP,ZooKeys,10.3897/zookeys.997.34935,,,,,
1,MERBK,ZooKeys,10.3897/zookeys.997.52703,,,,,
2,CWNU,ZooKeys;PhytoKeys,10.3897/zookeys.997.52857;10.3897/phytokeys.176.63378,,,,,
1,STCT,ZooKeys,10.3897/zookeys.996.56562,,,,,
2,CIFI,ZooKeys,10.3897/zookeys.996.57411,,,,,
3,HMIM,Nota Lepidopterologica;ZooKeys,10.3897/nl.43.49128;10.3897/zookeys.1005.56353,ES,Jardí Botànic Marimurtra,HERBARIUM,Spain,GN
1,PSS,Nota Lepidopterologica,10.3897/nl.41.25099,,Paleontology and Stratigraphic Section of the Geological Institute of the Mongolian Academy of Sciences,,,
1,EFJ,Nota Lepidopterologica,10.3897/nl.41.25099,,,,,
1,FRM,Nota Lepidopterologica,10.3897/nl.41.25099,,"Friends University, Fellow-Reeve Museum of History and Science",,,
2,MHKMU,MycoKeys,10.3897/mycokeys.70.54149,CN,Kunming Medical University,,China,GS
1,NNKN,MycoKeys,10.3897/mycokeys.71.53421,NL,Noordbrabants Natuurmuseum,,Netherlands,GN
1,BDNA,MycoKeys,10.3897/mycokeys.70.51569,,,,,
8,NCYUCC,MycoKeys,10.3897/mycokeys.70.53674,,,,,
1,GUM,MycoKeys,10.3897/mycokeys.66.50946,IR,University of Guilan,,"Iran, Islamic Republic of",GN
1,UNIPAR,MycoKeys,10.3897/mycokeys.65.47574,BJ,University of Parakou,,Benin,GS
1,KAS,MycoKeys,10.3897/mycokeys.65.47574,DE,University of Kassel,HERBARIUM,Germany,GN
12,GLMC,MycoKeys,10.3897/mycokeys.63.46836,CN,Guilin Medical College,HERBARIUM,China,GS
3,GUCC,MycoKeys,10.3897/mycokeys.63.49264;10.3897/mycokeys.57.35448,,,,,
3,HGUP,MycoKeys,10.3897/mycokeys.63.49264;10.3897/mycokeys.57.35448,,,,,
5,SAAS,MycoKeys,10.3897/mycokeys.61.46446,ZA,"Saasveld, Port Elizabeth Technikon",HERBARIUM,South Africa,GS
1,NFCCI,MycoKeys,10.3897/mycokeys.45.32549,IO,National Fungal Culture Collection of India,,British Indian Ocean Territory,GS
1,MFLC,MycoKeys,10.3897/mycokeys.43.25081,,,,,
26,AVSC,ZooKeys,10.3897/zookeys.1001.58447,,,,,
13,WBWC,ZooKeys,10.3897/zookeys.1001.58447,,,,,
9,CHSM,ZooKeys,10.3897/zookeys.1001.58447,,,,,
7,OUMNH,ZooKeys,10.3897/zookeys.1001.58447,,,,,
1,KSA,Journal of Hymenoptera Research,10.3897/jhr.76.50193,,,,,
35,AdMU,ZooKeys,10.3897/zookeys.1002.58017,,,,,
6,PCSD,ZooKeys,10.3897/zookeys.1002.58017,,,,,
3,Everglades National Park,ZooKeys,10.3897/zookeys.603.7480,,,,,
2,Museo Nacional de Ciencias Naturales,ZooKeys,10.3897/zookeys.601.8241,,,,,
2,Museo Nacional de Ciencias Naturales(CSIC),ZooKeys,10.3897/zookeys.601.8241,,,,,
2,NP,ZooKeys,10.3897/zookeys.1003.55541,,,,,
2,CFDS,ZooKeys,10.3897/zookeys.1003.55541,,,,,
4,Central Research Laboratories,ZooKeys,10.3897/zookeys.599.8168,,,,,
1,UB,ZooKeys,10.3897/zookeys.596.5945,FR,Laboratoire de Biostratigraphie,,France,GN
8,ABC,ZooKeys;Subterranean Biology,10.3897/zookeys.596.8725;10.3897/subtbiol.38.61787,,,,,
6,Museumof Natural History,ZooKeys,10.3897/zookeys.596.8332,,,,,
6,Swedish Museumof Natural History,ZooKeys,10.3897/zookeys.596.8332,,,,,
6,Oxford UniversityMuseumof Natural History,ZooKeys,10.3897/zookeys.596.8332,,,,,
6,UniversityMuseumof Natural History,ZooKeys,10.3897/zookeys.596.8332,,,,,
5,CQNU,ZooKeys,10.3897/zookeys.595.7734,,,,,
10,LMBC,ZooKeys,10.3897/zookeys.593.7728,,,,,
1,DEIM,ZooKeys,10.3897/zookeys.593.7728,,,,,
9,"Natural History Museum, London",ZooKeys,10.3897/zookeys.593.8511,,,,,
3,MNKB,ZooKeys,10.3897/zookeys.592.8180,,,,,
19,PUCV,ZooKeys,10.3897/zookeys.591.7731,CL,Pontifical Catholic University of Valparaíso,,Chile,GS
7,ARC,ZooKeys,10.3897/zookeys.585.7503,CA,Atlantic Reference Centre,,Canada,GN
5,RSC,ZooKeys,10.3897/zookeys.585.7503,,,,,
2,VMA,ZooKeys,10.3897/zookeys.588.7906,,,,,
1,CMNFI,ZooKeys,10.3897/zookeys.579.7665,,,,,
1,ZMUB,ZooKeys,10.3897/zookeys.577.7679,NO,"Museum of Zoology at the University of Bergen, Vertebrate collections",,Norway,GN
1,FZUT,ZooKeys,10.3897/zookeys.578.7424,,,,,
9,AFC,ZooKeys,10.3897/zookeys.573.7830;10.3897/zookeys.573.7016,,,,,
1,LUC,ZooKeys,10.3897/zookeys.573.7016,US,Loyola University of Chicago,,United States,GN
1,BYUC,ZooKeys,10.3897/zookeys.572.7823,,,,,
1,CJMC,ZooKeys,10.3897/zookeys.571.7356,,,,,
3,JNC,ZooKeys,10.3897/zookeys.568.7733,,,,,
1,COM,ZooKeys,10.3897/zookeys.566.7344,LK,Colombo Museum,,Sri Lanka,GS
20,CGCM,ZooKeys,10.3897/zookeys.566.7344;10.3897/zookeys.566.6982,,,,,
