numTreatments,instCode,journals,dois
4,NTNU-VM,ZooKeys,10.3897/zookeys.717.21885;10.3897/zookeys.845.32428
3,CNHE,ZooKeys,10.3897/zookeys.716.13724;10.3897/zookeys.852.28964
1,MZFC-HE,ZooKeys,10.3897/zookeys.716.13724
33,UASM,ZooKeys,10.3897/zookeys.714.15113;10.3897/zookeys.626.10033;10.3897/zookeys.1007.60012
3,UCMS,ZooKeys,10.3897/zookeys.711.17766
6,MUSENUV,ZooKeys;Journal of Hymenoptera Research,10.3897/zookeys.711.20683;10.3897/jhr.67.29733
20,LUNZ,ZooKeys,10.3897/zookeys.707.12649
11,CMNZ,ZooKeys,10.3897/zookeys.707.12649
8,MONZ,ZooKeys,10.3897/zookeys.707.12649
8,AMNZ,ZooKeys,10.3897/zookeys.707.12649
37,TARI,ZooKeys,10.3897/zookeys.705.10296;10.3897/zookeys.857.34465;10.3897/zookeys.856.30838;10.3897/zookeys.912.47719;10.3897/zookeys.990.55542;10.3897/zookeys.993.53805;10.3897/zookeys.568.7125
79,CEMT,ZooKeys,10.3897/zookeys.702.14728;10.3897/zookeys.699.12031;10.3897/zookeys.1001.58447;10.3897/zookeys.747.22731;10.3897/zookeys.743.23029;10.3897/zookeys.999.53130
72,ACUA,ZooKeys,10.3897/zookeys.701.13261;10.3897/zookeys.582.7684
137,DZUP,ZooKeys;Journal of Hymenoptera Research,10.3897/zookeys.699.12031;10.3897/zookeys.854.35133;10.3897/zookeys.541.6297;10.3897/zookeys.677.12435;10.3897/zookeys.631.10718;10.3897/zookeys.628.9805;10.3897/jhr.79.57686;10.3897/zookeys.1001.58447;10.3897/zookeys.1005.57629;10.3897/zookeys.566.7344;10.3897/zookeys.566.6982;10.3897/jhr.81.60048
3,MLPA,ZooKeys,10.3897/zookeys.699.12031
20,ZMHB,ZooKeys;Nota Lepidopterologica,10.3897/zookeys.699.12031;10.3897/zookeys.879.37721;10.3897/zookeys.667.6080;10.3897/zookeys.537.6115;10.3897/zookeys.635.9915;10.3897/zookeys.609.9327;10.3897/nl.39.9090
5,MLUH,ZooKeys,10.3897/zookeys.699.12031
22,SDEI,ZooKeys;Journal of Hymenoptera Research;Deutsche Entomologische Zeitschrift,10.3897/zookeys.699.12031;10.3897/zookeys.664.11881;10.3897/zookeys.973.51435;10.3897/jhr.74.39299;10.3897/dez.68.60611;10.3897/jhr.72.38908;10.3897/jhr.72.39339;10.3897/zookeys.639.10893
16,FLMNH,Zoosystematics and Evolution;ZooKeys,10.3897/zse.95.33880;10.3897/zookeys.527.6087;10.3897/zookeys.533.6004
3,MNHNP,Zoosystematics and Evolution,10.3897/zse.94.21754
2,MCP,Zoosystematics and Evolution,10.3897/zse.94.22106
19,SANC,ZooKeys,10.3897/zookeys.879.37721;10.3897/zookeys.688.13632;10.3897/zookeys.963.53470;10.3897/zookeys.558.6112
19,ISAM,ZooKeys,10.3897/zookeys.879.37721;10.3897/zookeys.848.34207;10.3897/zookeys.688.13632;10.3897/zookeys.963.53470
9,ISEA,ZooKeys,10.3897/zookeys.876.36743;10.3897/zookeys.662.11267;10.3897/zookeys.620.9372
1,ISB,ZooKeys,10.3897/zookeys.876.36743
1,RAM,ZooKeys,10.3897/zookeys.871.35974
3,HAU,ZooKeys,10.3897/zookeys.867.36247;10.3897/zookeys.760.22595;10.3897/zookeys.736.20739
3,NHT,PhytoKeys,10.3897/phytokeys.63.6262
4,DSM,PhytoKeys,10.3897/phytokeys.63.6262;10.3897/phytokeys.174.61630
3,OWU,PhytoKeys,10.3897/phytokeys.63.6262
3,TFD,PhytoKeys,10.3897/phytokeys.63.6262
7,IBSC,PhytoKeys,10.3897/phytokeys.63.8016;10.3897/phytokeys.146.50728;10.3897/phytokeys.171.59562;10.3897/phytokeys.171.57277
2,BUPL,PhytoKeys,10.3897/phytokeys.63.7743;10.3897/phytokeys.61.6995
4,PERTH,PhytoKeys,10.3897/phytokeys.63.7743;10.3897/phytokeys.151.51909
2,CONN,PhytoKeys,10.3897/phytokeys.63.7743;10.3897/phytokeys.61.6995
1,ISTE,PhytoKeys,10.3897/phytokeys.63.8033
3,CDBI,PhytoKeys,10.3897/phytokeys.62.8101;10.3897/phytokeys.161.53010
13,BKF,PhytoKeys,10.3897/phytokeys.62.7974;10.3897/phytokeys.65.8792;10.3897/phytokeys.65.7403;10.3897/phytokeys.58.6816;10.3897/phytokeys.57.6347
7,QCA,PhytoKeys,10.3897/phytokeys.62.7953;10.3897/phytokeys.56.5306;10.3897/phytokeys.160.54993
1,ID,PhytoKeys,10.3897/phytokeys.62.7953
2,MH,PhytoKeys,10.3897/phytokeys.62.7623
1,GOET,PhytoKeys,10.3897/phytokeys.62.7548
5,BO,PhytoKeys,10.3897/phytokeys.62.7548;10.3897/phytokeys.61.7590
1,CEB,PhytoKeys,10.3897/phytokeys.62.7548
1,FB,PhytoKeys,10.3897/phytokeys.62.7548
2,PUH,PhytoKeys,10.3897/phytokeys.61.7295
8,BHCB,PhytoKeys,10.3897/phytokeys.61.7258;10.3897/phytokeys.57.6489
2,DNA,PhytoKeys,10.3897/phytokeys.61.6995;10.3897/phytokeys.124.33526
1,CTM,PhytoKeys,10.3897/phytokeys.61.6995
1,AMES,PhytoKeys,10.3897/phytokeys.58.6479
1,AMO,PhytoKeys,10.3897/phytokeys.58.6479
1,CICY,PhytoKeys,10.3897/phytokeys.58.6479
3,TI,PhytoKeys,10.3897/phytokeys.58.5292
4,BNM,PhytoKeys,10.3897/phytokeys.58.5292
3,C,PhytoKeys,10.3897/phytokeys.57.6489
3,P,PhytoKeys,10.3897/phytokeys.57.6489
1,UFP,PhytoKeys,10.3897/phytokeys.57.6489
2,AS,PhytoKeys,10.3897/phytokeys.57.5784
1,CEPEC,PhytoKeys,10.3897/phytokeys.57.5784
1,LCU,PhytoKeys,10.3897/phytokeys.57.5784
2,TCD,PhytoKeys,10.3897/phytokeys.57.5339
2,TEFH,PhytoKeys,10.3897/phytokeys.57.5339
3,HUB,PhytoKeys,10.3897/phytokeys.56.5755;10.3897/phytokeys.65.8571
1,KNYA,PhytoKeys,10.3897/phytokeys.56.5755
5,AAU,PhytoKeys,10.3897/phytokeys.56.5306
50,HA,PhytoKeys;ZooKeys,10.3897/phytokeys.56.5306;10.3897/zookeys.769.25258;10.3897/zookeys.523.6114;10.3897/zookeys.529.6139
5,QCNE,PhytoKeys,10.3897/phytokeys.56.5306
4,MARY,PhytoKeys,10.3897/phytokeys.134.37979
1,MBFU,ZooKeys,10.3897/zookeys.862.34280
15,SBMNH,ZooKeys;Subterranean Biology,10.3897/zookeys.860.33597;10.3897/zookeys.860.19961;10.3897/zookeys.622.9411;10.3897/zookeys.615.8125;10.3897/zookeys.601.9040;10.3897/subtbiol.38.64762
2,NBC,ZooKeys,10.3897/zookeys.858.34663;10.3897/zookeys.906.48501
2,FSUNS,ZooKeys,10.3897/zookeys.858.34663
18,SZPT,ZooKeys,10.3897/zookeys.857.29011;10.3897/zookeys.852.31611;10.3897/zookeys.993.53805
16,KPMNH,ZooKeys,10.3897/zookeys.855.35677;10.3897/zookeys.990.55542
2,HWML,ZooKeys,10.3897/zookeys.852.28964
2,CHE,ZooKeys,10.3897/zookeys.852.28964
2,NMN,ZooKeys,10.3897/zookeys.851.31802
21,NCSM,ZooKeys,10.3897/zookeys.846.33200;10.3897/zookeys.1030.62544
20,MVZ,ZooKeys,10.3897/zookeys.846.33200;10.3897/zookeys.562.6124
17,NUOL,ZooKeys,10.3897/zookeys.846.33200;10.3897/zookeys.589.7933
1,MAKURIWA,ZooKeys,10.3897/zookeys.846.31497
1,IINH,ZooKeys,10.3897/zookeys.845.32428
2,DZUC,ZooKeys,10.3897/zookeys.841.33549
4,BIOUG,ZooKeys,10.3897/zookeys.841.33549;10.3897/zookeys.628.9805;10.3897/zookeys.1024.60393
2,NWU,ZooKeys,10.3897/zookeys.841.32364
10,CBNUIC,ZooKeys,10.3897/zookeys.695.19906;10.3897/zookeys.1033.59558
2,UNHC,ZooKeys,10.3897/zookeys.688.19867
5,BYU,ZooKeys,10.3897/zookeys.528.6001
1,NMSU,ZooKeys,10.3897/zookeys.528.6001
16,UMS,ZooKeys,10.3897/zookeys.531.6097
13,WIBF,ZooKeys,10.3897/zookeys.532.6587;10.3897/zookeys.537.6115;10.3897/zookeys.690.13751
5,USGS,ZooKeys,10.3897/zookeys.539.6108;10.3897/zookeys.544.6074;10.3897/zookeys.562.7310
2,NMB,ZooKeys,10.3897/zookeys.539.6108
1,BAB,PhytoKeys,10.3897/phytokeys.71.9203
11,IECA,ZooKeys,10.3897/zookeys.803.28903;10.3897/zookeys.963.54714
10,MTQ,ZooKeys,10.3897/zookeys.695.13771;10.3897/zookeys.763.21252;10.3897/zookeys.733.20474;10.3897/zookeys.594.7539;10.3897/zookeys.646.11397
1,ASIZ,ZooKeys,10.3897/zookeys.694.14871
22,SNUC,ZooKeys,10.3897/zookeys.694.13802;10.3897/zookeys.775.22620;10.3897/zookeys.522.6109;10.3897/zookeys.740.20458;10.3897/zookeys.852.31611;10.3897/zookeys.846.32568;10.3897/zookeys.539.6256;10.3897/zookeys.568.7622;10.3897/zookeys.664.11881;10.3897/zookeys.592.8769;10.3897/zookeys.663.11635;10.3897/zookeys.987.53648
1,MMUM,ZooKeys,10.3897/zookeys.693.14769
5,MCZC,ZooKeys,10.3897/zookeys.693.13012;10.3897/zookeys.1010.58436;10.3897/zookeys.616.9532
1,IREC,ZooKeys,10.3897/zookeys.690.13751
1,IZAC,ZooKeys,10.3897/zookeys.690.13751
2,DMSA,ZooKeys,10.3897/zookeys.688.13632
2,CBSS,ZooKeys,10.3897/zookeys.687.13844
19,SNHM,ZooKeys,10.3897/zookeys.686.11468;10.3897/zookeys.620.9372;10.3897/zookeys.789.27356;10.3897/zookeys.754.24210;10.3897/zookeys.740.20458;10.3897/zookeys.879.34404;10.3897/zookeys.534.6036;10.3897/zookeys.604.8737;10.3897/zookeys.1003.60210
2,ZAFU,ZooKeys,10.3897/zookeys.682.11767;10.3897/zookeys.991.47725
7,ASUHIC,ZooKeys,10.3897/zookeys.679.12805
3,BellMNH,ZooKeys,10.3897/zookeys.679.13472;10.3897/zookeys.601.9040
1,UPOL,ZooKeys,10.3897/zookeys.669.12608
1,IUQ,ZooKeys,10.3897/zookeys.668.11489
6,IZBE,ZooKeys,10.3897/zookeys.668.11350;10.3897/zookeys.1026.63749
1,UMKL,ZooKeys,10.3897/zookeys.665.11609
15,NEFU,ZooKeys,10.3897/zookeys.662.11809;10.3897/zookeys.985.54047;10.3897/zookeys.584.8129;10.3897/zookeys.1017.62256;10.3897/zookeys.1023.61580
7,VI,ZooKeys,10.3897/zookeys.658.10928
2,UV,ZooKeys,10.3897/zookeys.658.10928
2,CI,ZooKeys,10.3897/zookeys.658.10928
6,ENT,ZooKeys,10.3897/zookeys.658.10928
11,YNU,ZooKeys;Journal of Hymenoptera Research,10.3897/zookeys.657.11630;10.3897/jhr.74.39299;10.3897/zookeys.562.7303
2,UFRN,MycoKeys,10.3897/mycokeys.62.39699
2,LJF,MycoKeys,10.3897/mycokeys.62.39699
5,NTNU,ZooKeys,10.3897/zookeys.915.46980;10.3897/zookeys.992.55977
2,KKU,ZooKeys,10.3897/zookeys.911.38496
44,MTD,ZooKeys;Nota Lepidopterologica,10.3897/zookeys.907.36563;10.3897/nl.39.9090
27,MFNB,ZooKeys;Deutsche Entomologische Zeitschrift,10.3897/zookeys.907.36563;10.3897/zookeys.901.39432;10.3897/zookeys.963.54714;10.3897/dez.63.7178
1,NBCB,ZooKeys,10.3897/zookeys.906.48501
6,LAH,MycoKeys,10.3897/mycokeys.39.26743;10.3897/mycokeys.69.33563
17,YMF,MycoKeys,10.3897/mycokeys.40.23828;10.3897/mycokeys.73.54054;10.3897/mycokeys.48.32147;10.3897/mycokeys.44.30295;10.3897/mycokeys.80.64624;10.3897/mycokeys.76.57410
5,CPC,MycoKeys;ZooKeys,10.3897/mycokeys.40.28636;10.3897/zookeys.566.7344
5,BJTC,MycoKeys,10.3897/mycokeys.67.50068;10.3897/mycokeys.60.46645
1,MBCG,Nota Lepidopterologica,10.3897/nl.38.5058
1,ZSMC,Journal of Orthoptera Research,10.3897/jor.29.51328
2,SNU,ZooKeys,10.3897/zookeys.546.6335
11,NRM,ZooKeys;Zoosystematics and Evolution,10.3897/zookeys.552.5956;10.3897/zookeys.596.8332;10.3897/zse.95.31488
1,AUM,ZooKeys,10.3897/zookeys.552.5956
1,SY,ZooKeys,10.3897/zookeys.554.6306
5,NBM,ZooKeys,10.3897/zookeys.573.7878;10.3897/zookeys.573.7016
1,IOCAS,ZooKeys,10.3897/zookeys.577.6295
12,OLML,ZooKeys,10.3897/zookeys.577.7301;10.3897/zookeys.1010.58759
2,CCDB,ZooKeys,10.3897/zookeys.577.7301
3,NARI,ZooKeys,10.3897/zookeys.577.7254;10.3897/zookeys.571.7356
1,MZPW,ZooKeys,10.3897/zookeys.595.7569
1,FRCS,ZooKeys,10.3897/zookeys.596.8525
8,UASB,ZooKeys;Deutsche Entomologische Zeitschrift,10.3897/zookeys.597.7520;10.3897/dez.66.47447
4,INPC,ZooKeys,10.3897/zookeys.597.7520
10,ULLZ,ZooKeys,10.3897/zookeys.825.32271
4,MOUFPE,ZooKeys,10.3897/zookeys.825.32271
3,OSAKA,ZooKeys;Journal of Hymenoptera Research,10.3897/zookeys.938.51614;10.3897/JHR.46.5849
1,MEU,ZooKeys,10.3897/zookeys.944.49921
5,UCZM,ZooKeys,10.3897/zookeys.944.49921
2,IZ-CAS,ZooKeys,10.3897/zookeys.945.53480;10.3897/zookeys.1037.67300
22,PBZT,ZooKeys,10.3897/zookeys.949.51269
6,SICAU,MycoKeys,10.3897/mycokeys.70.54231;10.3897/mycokeys.46.32458
3,MHND,ZooKeys,10.3897/zookeys.955.53644;10.3897/zookeys.959.53415
12,IBE,ZooKeys,10.3897/zookeys.963.53470
15,AMG,ZooKeys,10.3897/zookeys.963.53470
35,NIBR,ZooKeys;Journal of Hymenoptera Research,10.3897/zookeys.712.14955;10.3897/zookeys.999.58747;10.3897/jhr.74.39299;10.3897/zookeys.1010.59915;10.3897/zookeys.1033.59558;10.3897/zookeys.991.55370
5,KAUM,ZooKeys,10.3897/zookeys.712.14955
5,FAKU,ZooKeys,10.3897/zookeys.712.14955
3,CBU,PhytoKeys,10.3897/phytokeys.161.53019
3,KWNU,PhytoKeys,10.3897/phytokeys.161.53019
16,CMN,ZooKeys,10.3897/zookeys.681.12522;10.3897/zookeys.743.23029
15,MNHNSD,ZooKeys,10.3897/zookeys.681.12522
17,SBNM,ZooKeys,10.3897/zookeys.681.12522
3,MZNA,ZooKeys,10.3897/zookeys.681.12942;10.3897/zookeys.989.52361
3,SMNG,ZooKeys,10.3897/zookeys.681.12942;10.3897/zookeys.1021.63147
5,CLEV,ZooKeys,10.3897/zookeys.680.11162
4,ZMTAU,ZooKeys,10.3897/zookeys.676.12751;10.3897/zookeys.680.12727;10.3897/zookeys.581.7455;10.3897/zookeys.567.7212
3,UMZC,ZooKeys,10.3897/zookeys.675.13252;10.3897/zookeys.522.10294
3,IFML,ZooKeys;Journal of Hymenoptera Research,10.3897/zookeys.674.11435;10.3897/jhr.61.20742
5,DIBEC,ZooKeys,10.3897/zookeys.673.12084;10.3897/zookeys.737.21191;10.3897/zookeys.1021.63147
2,ITBCZ,ZooKeys,10.3897/zookeys.672.10624
20,LKCNHM,ZooKeys;Journal of Hymenoptera Research,10.3897/zookeys.661.10677;10.3897/zookeys.798.28107;10.3897/JHR.50.8652;10.3897/zookeys.743.22696;10.3897/zookeys.551.6686;10.3897/zookeys.636.10592;10.3897/zookeys.627.8629;10.3897/zookeys.618.9451
3,IWU,ZooKeys,10.3897/zookeys.660.11394;10.3897/zookeys.774.25332;10.3897/zookeys.645.11221
3,NMP6V,ZooKeys,10.3897/zookeys.660.11394;10.3897/zookeys.774.25332;10.3897/zookeys.645.11221
6,SAIAB,ZooKeys,10.3897/zookeys.657.11076;10.3897/zookeys.641.10434;10.3897/zookeys.979.56863
2,MAGNT,ZooKeys,10.3897/zookeys.653.11177
2,ABTC,ZooKeys,10.3897/zookeys.653.11177
6,MAIC,ZooKeys,10.3897/zookeys.648.10935
1,DOA,ZooKeys,10.3897/zookeys.647.10960
3,QDPI,ZooKeys,10.3897/zookeys.646.10912
1,ZMUA,ZooKeys,10.3897/zookeys.640.10674
1,UOA,ZooKeys,10.3897/zookeys.640.10674
21,NMS,ZooKeys;Journal of Hymenoptera Research,10.3897/zookeys.639.10893;10.3897/jhr.82.64657;10.3897/jhr.72.39339
2,MUSA,Nota Lepidopterologica;ZooKeys,10.3897/nl.43.54177;10.3897/zookeys.996.53958
3,SHSU,ZooKeys,10.3897/zookeys.973.54026
1,NAU,ZooKeys,10.3897/zookeys.974.55528
2,CUVC,PhytoKeys,10.3897/phytokeys.162.55891
4,ECOCH,ZooKeys,10.3897/zookeys.637.10276;10.3897/zookeys.603.7480
4,HBUM,ZooKeys,10.3897/zookeys.635.9915;10.3897/zookeys.765.24395
2,SSUC,ZooKeys,10.3897/zookeys.632.9528
3,MEX,ZooKeys,10.3897/zookeys.626.10033
11,HNU,ZooKeys,10.3897/zookeys.626.7485;10.3897/zookeys.1009.57857;10.3897/zookeys.1023.62025;10.3897/zookeys.1034.60411;10.3897/zookeys.1037.62916
1,ANU,ZooKeys,10.3897/zookeys.625.9846
1,MPSU,ZooKeys,10.3897/zookeys.620.9372
16,RGM,ZooKeys,10.3897/zookeys.619.10043;10.3897/zookeys.770.25365
3,UNSM,ZooKeys,10.3897/zookeys.617.9178
8,CIRAD,ZooKeys,10.3897/zookeys.615.9179
4,AHF,ZooKeys,10.3897/zookeys.615.9530
1,MZFC,ZooKeys,10.3897/zookeys.610.8605
3,SMOC,ZooKeys,10.3897/zookeys.609.9459;10.3897/zookeys.549.6925
1,ZMFUM,ZooKeys,10.3897/zookeys.980.50934
2,NNU,ZooKeys,10.3897/zookeys.980.52186
10,PEM,ZooKeys;Zoosystematics and Evolution,10.3897/zookeys.979.56863;10.3897/zse.97.57202;10.3897/zookeys.1023.53404
3,MHNCUP,ZooKeys,10.3897/zookeys.979.56863
4,GZAC,MycoKeys,10.3897/mycokeys.74.56655;10.3897/mycokeys.80.66794
8,MUCL,MycoKeys,10.3897/mycokeys.74.57824;10.3897/mycokeys.66.50946;10.3897/mycokeys.39.27014
10,PRA,MycoKeys,10.3897/mycokeys.74.57824
47,NIAES,ZooKeys;Journal of Hymenoptera Research,10.3897/zookeys.990.55542;10.3897/zookeys.578.7424;10.3897/jhr.80.56178;10.3897/zookeys.1028.61018;10.3897/JHR.45.5301;10.3897/zookeys.995.55981
17,EUM,ZooKeys;Journal of Hymenoptera Research,10.3897/zookeys.990.55542;10.3897/jhr.53.11027
1,PERC,ZooKeys,10.3897/zookeys.989.53018
4,CEUA,ZooKeys,10.3897/zookeys.988.49627;10.3897/zookeys.1036.64230
6,ZJU,ZooKeys;Journal of Hymenoptera Research,10.3897/zookeys.987.55317;10.3897/jhr.81.61892;10.3897/zookeys.843.31885
16,UIMNH,ZooKeys,10.3897/zookeys.985.56974;10.3897/zookeys.562.6124
2,CSFI,PhytoKeys,10.3897/phytokeys.166.55731
2,LE,PhytoKeys,10.3897/phytokeys.166.55731
5,ZMUO,ZooKeys;Journal of Hymenoptera Research,10.3897/zookeys.992.53975;10.3897/jhr.72.39339
5,DZUL,Subterranean Biology,10.3897/subtbiol.34.50231;10.3897/subtbiol.38.61733
2,KB,PhytoKeys,10.3897/phytokeys.77.11345
2,CB,PhytoKeys,10.3897/phytokeys.77.11345
5,RUPP,PhytoKeys;ZooKeys,10.3897/phytokeys.77.11345;10.3897/zookeys.1018.61033
2,HHU,PhytoKeys,10.3897/phytokeys.77.11345
2,KRIB,PhytoKeys,10.3897/phytokeys.77.11345
2,CHR,PhytoKeys,10.3897/phytokeys.75.10328
2,AK,PhytoKeys,10.3897/phytokeys.75.10328
2,WELT,PhytoKeys,10.3897/phytokeys.75.10328
2,WAIK,PhytoKeys,10.3897/phytokeys.75.10328
2,HUTB,PhytoKeys,10.3897/phytokeys.157.50246
2,JIU,PhytoKeys,10.3897/phytokeys.156.49137
2,GXMG,PhytoKeys,10.3897/phytokeys.153.52796
22,IOZ,ZooKeys,10.3897/zookeys.995.55981;10.3897/zookeys.545.6111
20,UFFE,ZooKeys,10.3897/zookeys.995.55981
1,NMP-P6V,ZooKeys,10.3897/zookeys.994.56277
1,UVGC,ZooKeys,10.3897/zookeys.993.49434
1,ECO-SC,ZooKeys,10.3897/zookeys.993.49434
2,MZLQ,Subterranean Biology,10.3897/subtbiol.36.54034;10.3897/subtbiol.27.25777
3,AD,PhytoKeys,10.3897/phytokeys.151.51909
2,HIB,PhytoKeys,10.3897/phytokeys.167.58538
6,CBF,Zoosystematics and Evolution,10.3897/zse.96.55210;10.3897/zse.97.64766
1,NUPEM,Zoosystematics and Evolution,10.3897/zse.96.56097
2,CERPE,ZooKeys,10.3897/zookeys.999.53130;10.3897/zookeys.1001.58447
4,MNB,ZooKeys,10.3897/zookeys.999.58747
5,EIHU,ZooKeys,10.3897/zookeys.999.58747
5,MIIZ,ZooKeys,10.3897/zookeys.999.58747
1,BC,MycoKeys,10.3897/mycokeys.73.47287
10,IFP,MycoKeys,10.3897/mycokeys.72.51872;10.3897/mycokeys.66.49910;10.3897/mycokeys.78.57823;10.3897/mycokeys.29.21250;10.3897/mycokeys.51.33262
4,MHHNU,MycoKeys,10.3897/mycokeys.70.54149
4,FH,MycoKeys,10.3897/mycokeys.69.33563
4,TUR,MycoKeys,10.3897/mycokeys.68.50035
4,WIN,MycoKeys,10.3897/mycokeys.68.50035
3,UTHSC,MycoKeys,10.3897/mycokeys.68.51667;10.3897/mycokeys.78.60063
7,GACP,MycoKeys,10.3897/mycokeys.49.31904;10.3897/mycokeys.78.61836
6,SICAUCC,MycoKeys,10.3897/mycokeys.46.32458;10.3897/mycokeys.70.54231
1,NBRC,MycoKeys,10.3897/mycokeys.44.29742
21,FMR,MycoKeys,10.3897/mycokeys.44.29742;10.3897/mycokeys.68.51667;10.3897/mycokeys.77.60862
9,CESP,ZooKeys,10.3897/zookeys.1001.58447
3,UNESP,ZooKeys,10.3897/zookeys.1001.58447;10.3897/zookeys.675.12024;10.3897/zookeys.621.9662
1,GLM,MycoKeys,10.3897/mycokeys.41.28454
2,MHU,Journal of Orthoptera Research,10.3897/jor.29.49821
4,NPC,Deutsche Entomologische Zeitschrift,10.3897/dez.66.47447
1,NMWC,Deutsche Entomologische Zeitschrift,10.3897/dez.67.46662
7,HUJ,ZooKeys,10.3897/zookeys.605.8060
3,YZU,ZooKeys;MycoKeys,10.3897/zookeys.604.8203;10.3897/mycokeys.78.64853
7,NZMC,ZooKeys,10.3897/zookeys.1003.56563;10.3897/zookeys.623.10205;10.3897/zookeys.612.7873;10.3897/zookeys.1028.61018
5,MHNC,ZooKeys,10.3897/zookeys.594.8295;10.3897/zookeys.563.6084
10,UPNG,ZooKeys,10.3897/zookeys.582.7709
3,FML,ZooKeys,10.3897/zookeys.588.7906;10.3897/zookeys.865.32878
2,ISER,ZooKeys,10.3897/zookeys.1004.58537
1,NSPM,ZooKeys,10.3897/zookeys.573.7016
1,JCMC,ZooKeys,10.3897/zookeys.1005.57629
8,KPM,ZooKeys,10.3897/zookeys.568.7733;10.3897/zookeys.712.14955
3,TKPM,ZooKeys,10.3897/zookeys.568.7733
12,CPAC,ZooKeys,10.3897/zookeys.566.6982
16,MSB,ZooKeys,10.3897/zookeys.562.6124;10.3897/zookeys.892.38868
15,ASU,ZooKeys,10.3897/zookeys.562.6124
15,TNHC,ZooKeys,10.3897/zookeys.562.6124
15,UAZ,ZooKeys,10.3897/zookeys.562.6124
6,CUMV,ZooKeys,10.3897/zookeys.561.7137
4,CNHM,ZooKeys;Deutsche Entomologische Zeitschrift,10.3897/zookeys.559.6350;10.3897/dez.66.31754
2,NNM,ZooKeys,10.3897/zookeys.557.6298
1,CATIE,ZooKeys,10.3897/zookeys.557.7087
1,WII,ZooKeys,10.3897/zookeys.555.6522
1,CT,ZooKeys,10.3897/zookeys.541.6058
6,USF,ZooKeys,10.3897/zookeys.533.6004
15,MSBA,ZooKeys,10.3897/zookeys.1007.60012;10.3897/zookeys.580.8153
12,UBCZ,ZooKeys,10.3897/zookeys.1007.60012
2,PC,MycoKeys,10.3897/mycokeys.76.58179
3,BRNM,MycoKeys,10.3897/mycokeys.76.58179
4,ICXU,ZooKeys,10.3897/zookeys.1009.57556;10.3897/zookeys.736.20883
11,NARO,Deutsche Entomologische Zeitschrift;ZooKeys,10.3897/dez.68.59641;10.3897/zookeys.902.46531
1,MUNJ,Deutsche Entomologische Zeitschrift,10.3897/dez.68.59641
1,AUG,Deutsche Entomologische Zeitschrift,10.3897/dez.68.59641
2,UFLA,Subterranean Biology,10.3897/subtbiol.37.60483
2,MUVHN,Subterranean Biology,10.3897/subtbiol.37.60483
3,PUAC,ZooKeys,10.3897/zookeys.1010.58436;10.3897/zookeys.526.5971;10.3897/zookeys.605.9087
1,IHB,ZooKeys,10.3897/zookeys.1017.57503
8,ZNHM,ZooKeys,10.3897/zookeys.1016.59699;10.3897/zookeys.1023.53404
11,BRIP,MycoKeys,10.3897/mycokeys.78.60063;10.3897/mycokeys.52.30461
6,GNHM,Zoosystematics and Evolution;ZooKeys,10.3897/zse.97.60254;10.3897/zookeys.1037.64038
2,FRIM,MycoKeys,10.3897/mycokeys.77.57394
2,ZT,MycoKeys,10.3897/mycokeys.77.57394
4,NTM,ZooKeys,10.3897/zookeys.1012.57172
1,USUC,Journal of Hymenoptera Research,10.3897/jhr.81.59769
7,UFES,Journal of Hymenoptera Research,10.3897/jhr.81.60048
3,ISEZ,ZooKeys,10.3897/zookeys.1021.63147;10.3897/zookeys.677.12435
1,SMNHL,ZooKeys,10.3897/zookeys.1021.63147
6,MZL,ZooKeys;Zoosystematics and Evolution,10.3897/zookeys.1023.61081;10.3897/zse.95.29487;10.3897/zookeys.1002.58017;10.3897/zookeys.1036.64880
4,LIV,ZooKeys,10.3897/zookeys.1023.53404
2,SZMN,ZooKeys,10.3897/zookeys.1024.60393
2,MUCR,ZooKeys,10.3897/zookeys.1024.56927
1,NMSL,Zoosystematics and Evolution,10.3897/zse.97.60099
8,UFMNH,ZooKeys,10.3897/zookeys.1027.54888
24,MEM,ZooKeys,10.3897/zookeys.1027.54888;10.3897/zookeys.788.26048;10.3897/zookeys.787.26948;10.3897/zookeys.527.6087;10.3897/zookeys.533.6004
4,DMNS,ZooKeys,10.3897/zookeys.1027.54888
2,ZMHNU,ZooKeys,10.3897/zookeys.1028.60838
31,MGCL,ZooKeys,10.3897/zookeys.1028.56784;10.3897/zookeys.541.6297;10.3897/zookeys.677.12435;10.3897/zookeys.566.6982;10.3897/zookeys.533.6004
6,FSU,ZooKeys,10.3897/zookeys.1028.56784
4,KIZCAS,ZooKeys,10.3897/zookeys.1028.61018
2,CUNHM,ZooKeys,10.3897/zookeys.1031.57836
2,KUN-HKAS,MycoKeys,10.3897/mycokeys.79.66302
1,SIZK,Journal of Hymenoptera Research,10.3897/jhr.82.64599
2,ANDES-E,ZooKeys,10.3897/zookeys.1036.64230
2,SGO,MycoKeys,10.3897/mycokeys.80.64435
4,CCTCC,MycoKeys,10.3897/mycokeys.80.64624
3,NASU,ZooKeys,10.3897/zookeys.1040.64280
1,DA,Deutsche Entomologische Zeitschrift,10.3897/dez.65.25747
4,SRBC,Deutsche Entomologische Zeitschrift,10.3897/dez.65.26261
47,BMPC,Deutsche Entomologische Zeitschrift;ZooKeys,10.3897/dez.65.26693;10.3897/zookeys.951.53814;10.3897/zookeys.679.11967
